SigaaID,Matricula,CursoId,Periodo
46532,305811607,16,3
46533,706153895,23,9
46534,138901533,21,8
46535,622878151,6,6
46536,112461966,17,11
46537,10460207,38,5
46538,70117449,42,6
46539,845242156,1,10
46540,981274366,5,3
46541,60433508,20,4
46542,447829996,28,12
46543,654676062,10,2
46544,443319604,6,2
46545,68286992,8,2
46546,349625861,10,1
46547,493073625,35,11
46548,462717075,32,5
46549,373029362,3,12
46550,968046501,29,1
46551,506472668,20,9
46552,488400979,28,10
46553,365896154,36,1
46554,999538409,34,5
46555,681125493,17,5
46556,127094196,24,1
46557,346108558,23,7
46558,674862448,24,7
46559,503759241,23,5
46560,628044334,38,2
46561,819693439,32,10
46562,997850560,38,2
46563,180299115,14,2
46564,449483572,27,4
46565,795592469,23,7
46566,281881309,26,4
46567,765590729,23,3
46568,476556189,23,7
46569,309061900,29,6
46570,736926780,34,7
46571,79184618,26,4
46572,144292563,20,3
46573,948849671,36,10
46574,310898667,13,10
46575,288848792,7,11
46576,820030945,19,10
46577,499908547,39,10
46578,135632239,38,11
46579,319823317,38,6
46580,241079838,24,8
46581,183079425,29,4
46582,974859009,34,5
46583,717399357,14,2
46584,621211231,36,2
46585,432916118,24,10
46586,991255713,9,5
46587,789256533,43,7
46588,682831090,19,3
46589,227765926,44,8
46590,743991305,1,2
46591,2306655,6,10
46592,447761672,44,12
46593,587128981,30,1
46594,479304279,26,10
46595,217358896,33,9
46596,899924064,40,7
46597,266855114,42,11
46598,495467922,26,4
46599,826239476,29,3
46600,730479994,16,7
46601,713849723,22,9
46602,266295591,36,7
46603,584232302,17,5
46604,403602738,39,2
46605,735209676,18,3
46606,753772139,42,5
46607,631999449,12,6
46608,270284622,27,12
46609,507666128,8,5
46610,944890477,5,8
46611,607866962,42,4
46612,124488672,7,12
46613,804178859,41,3
46614,61036575,17,1
46615,490776057,28,12
46616,449517665,40,2
46617,53293017,2,6
46618,894150019,11,9
46619,685143352,32,10
46620,105792707,27,2
46621,341271082,4,9
46622,561349704,24,9
46623,634380934,31,11
46624,393175625,37,12
46625,303044151,39,5
46626,765463885,25,5
46627,371419631,28,6
46628,800884837,4,6
46629,848804420,44,12
46630,407085544,18,11
46631,793677065,43,5
46632,168463511,37,4
46633,472535984,29,11
46634,8126802,34,5
46635,482670302,44,3
46636,143710687,27,11
46637,219956699,41,10
46638,74412463,31,4
46639,182313360,12,11
46640,664981254,38,10
46641,35534461,8,10
46642,174552039,19,9
46643,404733729,37,1
46644,226320277,32,2
46645,105036602,30,8
46646,462791574,22,12
46647,250675955,24,12
46648,770631869,30,6
46649,553297750,29,2
46650,366832474,41,3
46651,361659277,29,10
46652,895973681,33,10
46653,412942315,4,10
46654,393754951,11,10
46655,886343753,24,2
46656,873772937,13,9
46657,667422662,3,9
46658,117144640,21,12
46659,899398303,14,4
46660,871077193,18,11
46661,530986333,21,12
46662,209101713,22,7
46663,558248007,42,11
46664,854607979,30,3
46665,337387819,12,3
46666,120710397,43,5
46667,586375135,11,4
46668,386813279,2,6
46669,656740939,17,4
46670,913778042,10,5
46671,870136728,14,7
46672,679407344,38,12
46673,551676390,14,9
46674,800026800,11,2
46675,220378550,37,1
46676,712888305,18,6
46677,202188732,39,9
46678,391585239,23,8
46679,952234183,39,1
46680,344273723,14,9
46681,89310108,19,9
46682,382375907,33,4
46683,145262873,10,1
46684,27727725,38,7
46685,581318376,29,4
46686,387480362,30,12
46687,660834690,7,4
46688,319057001,11,4
46689,86366175,3,5
46690,209841808,20,11
46691,160316616,33,1
46692,461389546,12,6
46693,628435063,23,12
46694,966472482,25,5
46695,240438207,5,12
46696,72078403,8,12
46697,9806894,33,2
46698,672972535,3,3
46699,375895942,1,3
46700,825432033,1,5
46701,513422608,41,6
46702,665609511,25,11
46703,545306638,20,7
46704,586038438,15,6
46705,822666650,25,12
46706,580376997,38,1
46707,765648583,17,5
46708,546150175,42,2
46709,623878587,6,1
46710,571882125,1,10
46711,915076354,39,12
46712,221648810,14,12
46713,999582661,3,4
46714,231782143,24,6
46715,158483121,38,5
46716,47364281,33,6
46717,668607732,3,3
46718,435703567,27,11
46719,190474679,20,12
46720,458840654,7,10
46721,807167744,2,4
46722,226291380,40,8
46723,525971044,21,2
46724,144024739,33,12
46725,674727551,19,1
46726,760768573,43,12
46727,404381628,39,7
46728,107667566,30,11
46729,471178510,35,7
46730,815358862,22,5
46731,411846264,39,8
46732,973612231,43,10
46733,368999890,20,7
46734,593578775,44,3
46735,907725236,23,10
46736,841968413,8,5
46737,226184660,7,3
46738,62291042,24,8
46739,65925857,28,1
46740,428881554,25,7
46741,553653783,5,8
46742,439880942,35,9
46743,580971960,10,5
46744,442232784,16,7
46745,36941382,11,3
46746,104362173,16,5
46747,752508540,35,6
46748,229014491,6,4
46749,613154114,3,5
46750,798090927,4,3
46751,802259103,14,2
46752,919900956,29,1
46753,944393712,38,7
46754,296950693,4,6
46755,105592599,43,2
46756,520494138,31,7
46757,269595933,22,5
46758,308547145,6,1
46759,983913304,38,3
46760,594594104,22,3
46761,621099992,4,6
46762,945397292,32,7
46763,2758876,10,3
46764,335326164,11,9
46765,173704295,40,6
46766,837735303,9,3
46767,110208514,40,10
46768,815774525,2,1
46769,739397725,44,5
46770,332812539,37,5
46771,449412131,21,10
46772,836405917,7,1
46773,755912817,23,5
46774,583768357,2,8
46775,272024896,5,8
46776,849440150,16,2
46777,883779425,44,1
46778,172802132,14,4
46779,980925398,40,6
46780,899680107,22,5
46781,83305777,28,1
46782,611879475,37,9
46783,993505932,15,7
46784,355884092,37,9
46785,404557415,24,12
46786,369009111,25,2
46787,956961692,15,1
46788,774443035,4,3
46789,400164614,19,10
46790,63704775,6,4
46791,7107065,10,3
46792,448173771,43,5
46793,368094714,34,12
46794,336491785,6,5
46795,788195891,4,3
46796,324599100,28,4
46797,705801044,14,11
46798,32175360,26,6
46799,459033031,1,7
46800,220427641,35,5
46801,114816697,36,4
46802,2165551,28,6
46803,841872611,10,12
46804,402630585,34,11
46805,164414582,11,9
46806,311474720,38,4
46807,634575421,25,3
46808,542807377,20,9
46809,634600621,36,3
46810,337429587,7,8
46811,16884675,41,7
46812,290654793,37,5
46813,991556201,38,11
46814,644635428,21,2
46815,904753251,32,10
46816,997707319,25,5
46817,717315808,35,12
46818,70986436,11,2
46819,940844555,35,1
46820,770138129,5,10
46821,141030929,20,2
46822,229085237,16,1
46823,368273102,23,5
46824,273148167,26,9
46825,652299225,28,5
46826,30482204,43,10
46827,183576854,37,3
46828,727631093,39,7
46829,159363859,33,12
46830,266872263,41,4
46831,688318028,8,5
46832,562973250,25,7
46833,644681339,36,7
46834,637669314,9,11
46835,460780946,1,11
46836,849852201,33,11
46837,294062657,9,5
46838,874741114,9,1
46839,831830313,15,7
46840,80790915,20,6
46841,272019303,14,8
46842,968005320,10,9
46843,511612457,39,11
46844,759650497,14,6
46845,391294605,42,6
46846,323241737,4,5
46847,457177907,23,9
46848,598990414,30,5
46849,75423592,20,9
46850,845665631,14,11
46851,691877057,16,6
46852,924413811,11,1
46853,552707139,10,5
46854,253839424,31,3
46855,87874696,14,6
46856,134530719,16,12
46857,459460713,44,10
46858,440856404,6,12
46859,78959533,27,4
46860,688202843,17,9
46861,416671368,10,6
46862,694696083,34,5
46863,458996176,32,2
46864,432004516,19,10
46865,571177305,18,9
46866,234726104,39,11
46867,391064506,34,3
46868,573432375,36,5
46869,674910955,16,10
46870,973395125,2,6
46871,130565218,36,10
46872,885188424,29,4
46873,363103919,31,7
46874,405664398,41,10
46875,977871608,15,5
46876,254209758,20,10
46877,604323246,37,5
46878,462468462,22,7
46879,914199849,13,11
46880,880156652,3,4
46881,672456246,7,4
46882,947227101,44,12
46883,483171534,5,10
46884,615554095,15,11
46885,982230043,2,3
46886,820564258,1,11
46887,891088320,14,9
46888,533775782,21,9
46889,469149464,38,12
46890,244587517,41,9
46891,33246596,7,6
46892,336175217,42,8
46893,51040793,10,4
46894,775989325,28,2
46895,612794451,36,11
46896,668209975,2,12
46897,896904726,34,12
46898,879582582,22,11
46899,833864829,11,12
46900,77455005,13,9
46901,101861827,39,12
46902,657998936,27,2
46903,295149472,20,5
46904,584856806,36,4
46905,773058026,36,7
46906,594416093,28,1
46907,551988107,35,7
46908,858807737,28,2
46909,806895341,18,6
46910,80167949,30,10
46911,534331710,20,8
46912,768798264,18,2
46913,606246579,31,12
46914,104550288,21,8
46915,608358721,44,8
46916,352445282,26,3
46917,917743139,2,6
46918,435302784,7,4
46919,354789909,28,5
46920,826523786,37,6
46921,27138842,12,1
46922,435853049,4,4
46923,791338962,1,8
46924,300365766,39,5
46925,855549200,26,11
46926,370287532,8,8
46927,462464533,21,12
46928,432368649,42,3
46929,981407140,19,2
46930,99808577,12,2
46931,748563595,22,7
46932,106436080,39,6
46933,556751565,20,7
46934,470864380,33,1
46935,695739399,13,2
46936,313633666,17,9
46937,367373621,14,9
46938,259566817,44,12
46939,828978018,33,8
46940,696285398,1,6
46941,106358884,17,5
46942,630628142,8,7
46943,684549321,44,11
46944,159011032,30,7
46945,942232772,18,4
46946,747604272,4,5
46947,121790079,10,5
46948,83922932,9,7
46949,655197326,21,7
46950,850904725,14,5
46951,913763520,41,5
46952,853110727,30,10
46953,126805030,15,8
46954,755859709,33,3
46955,596494152,21,3
46956,168391981,19,8
46957,267665213,3,1
46958,123792957,5,10
46959,634725111,12,3
46960,802615856,31,9
46961,313808750,34,6
46962,773392035,34,7
46963,748866460,33,8
46964,757039199,38,9
46965,505534568,5,2
46966,867158301,17,10
46967,592016994,44,8
46968,200594718,25,1
46969,83820261,34,8
46970,982870570,17,11
46971,899955192,43,8
46972,862810422,43,10
46973,75358964,27,6
46974,373021596,9,1
46975,520820387,9,12
46976,442722935,9,7
46977,312425547,20,4
46978,261152028,3,4
46979,135843492,25,3
46980,638427614,39,2
46981,596432541,33,12
46982,464811637,30,7
46983,127299429,21,3
46984,934597541,9,7
46985,512193271,3,6
46986,431401300,40,11
46987,18430372,35,9
46988,151037328,7,5
46989,869642336,32,7
46990,575136435,11,12
46991,480355861,18,9
46992,601528469,23,1
46993,433306230,26,4
46994,977770912,42,6
46995,75822353,13,11
46996,595213765,42,12
46997,540476578,44,1
46998,783430704,44,1
46999,279321409,43,2
47000,831935322,30,2
47001,796510209,35,1
47002,125134761,5,12
47003,680552420,41,9
47004,363871180,8,3
47005,803167145,36,10
47006,953122569,16,6
47007,814370406,33,5
47008,398922232,35,7
47009,288733971,44,4
47010,439983339,36,7
47011,630111805,43,7
47012,2711107,10,6
47013,106322865,20,9
47014,103114502,3,10
47015,412659518,40,8
47016,595161331,4,12
47017,652999241,8,10
47018,607135861,10,7
47019,743619170,16,1
47020,764103085,2,4
47021,648443542,37,11
47022,169126076,23,4
47023,857642800,6,11
47024,153243360,7,11
47025,856181897,26,4
47026,979729746,19,7
47027,771389456,31,5
47028,438037641,30,8
47029,547668157,1,7
47030,619178208,36,3
47031,223826024,15,7
47032,497812537,17,10
47033,892050040,21,2
47034,978820273,16,8
47035,307041245,5,4
47036,406425424,28,8
47037,425653916,39,10
47038,522544911,25,11
47039,5875666,2,4
47040,231441884,5,2
47041,525756425,19,10
47042,633360742,7,12
47043,10879969,35,6
47044,792846887,15,5
47045,133865885,23,10
47046,756956850,38,1
47047,922039724,12,2
47048,405063810,6,5
47049,566048077,24,4
47050,901958628,6,2
47051,425663026,42,8
47052,959748449,15,6
47053,951384081,8,4
47054,875685277,6,11
47055,614165961,43,5
47056,297404920,43,10
47057,152810580,4,8
47058,619006081,38,12
47059,84281187,41,12
47060,38726530,13,8
47061,293398250,12,5
47062,94195604,35,11
47063,79193697,32,2
47064,604275404,30,1
47065,93088338,29,11
47066,234132203,43,1
47067,326559344,26,8
47068,238412986,23,11
47069,796734513,5,11
47070,989275352,13,6
47071,461005453,27,8
47072,259898016,17,1
47073,136651507,16,2
47074,574330195,32,11
47075,839069894,26,11
47076,155663253,21,6
47077,260473700,32,8
47078,982820313,37,4
47079,552743748,13,11
47080,417497549,23,3
47081,678223874,36,1
47082,447304018,44,12
47083,817057101,18,2
47084,603552607,35,9
47085,203097722,18,9
47086,998422064,9,2
47087,272348980,25,7
47088,235908125,21,3
47089,367493064,34,11
47090,708726904,41,4
47091,104509034,26,8
47092,882824106,33,4
47093,123999257,37,4
47094,20967449,29,5
47095,951993952,14,4
47096,128615248,35,9
47097,50287303,7,6
47098,583070741,44,11
47099,33922482,10,7
47100,488868374,39,7
47101,148701292,28,5
47102,235802194,9,2
47103,386404971,8,6
47104,46744696,29,5
47105,805811236,3,11
47106,91357527,9,4
47107,474121506,12,2
47108,92887973,42,10
47109,254707139,17,4
47110,460887719,8,2
47111,192641723,16,10
47112,710974810,36,3
47113,144093110,44,9
47114,848300207,33,4
47115,383258104,40,6
47116,699354383,20,9
47117,954296371,30,12
47118,189690981,18,7
47119,301501353,27,11
47120,355790782,41,2
47121,235237459,1,2
47122,413670875,37,5
47123,326901458,8,1
47124,719528945,17,1
47125,248139113,25,8
47126,52863820,25,10
47127,740586065,10,4
47128,393043480,43,7
47129,189316265,14,3
47130,654569503,27,4
47131,931415453,30,2
47132,187086736,6,4
47133,778904706,22,7
47134,365080913,20,3
47135,945411853,9,10
47136,647680976,30,2
47137,220831104,39,5
47138,881737383,42,8
47139,158262705,25,3
47140,933904581,38,1
47141,471024598,25,1
47142,499721744,39,1
47143,71199704,43,7
47144,868550697,27,10
47145,999108270,31,10
47146,815753797,41,10
47147,432384374,25,4
47148,601025143,5,7
47149,298983299,5,10
47150,419967265,2,8
47151,737910038,10,1
47152,996308560,27,1
47153,230365708,30,6
47154,370353038,31,9
47155,102335322,42,4
47156,986431955,25,8
47157,420472320,35,2
47158,561832145,38,7
47159,36972757,42,1
47160,283602473,7,9
47161,619836471,22,1
47162,464214059,26,5
47163,80693511,7,7
47164,467083659,43,3
47165,559175604,11,11
47166,434694138,15,9
47167,663878567,33,11
47168,994398550,3,4
47169,940816452,42,12
47170,672412164,27,12
47171,871089505,27,12
47172,426021228,3,2
47173,763723959,4,7
47174,832096493,42,5
47175,209161800,26,2
47176,110290433,38,11
47177,51841699,39,6
47178,247939709,30,3
47179,575378149,6,12
47180,825194328,26,4
47181,139090260,15,8
47182,39202921,28,3
47183,878382735,30,11
47184,159519538,1,5
47185,585604625,23,9
47186,225028739,29,3
47187,442201890,2,2
47188,821073176,19,11
47189,89019325,33,5
47190,196440431,1,1
47191,469233391,5,4
47192,83070474,9,11
47193,272063846,13,1
47194,982987678,36,5
47195,751171695,20,10
47196,776647592,18,3
47197,557685563,10,1
47198,690660675,42,12
47199,46307778,31,5
47200,825081315,24,10
47201,306655680,17,8
47202,534332995,38,3
47203,949587218,40,8
47204,110460119,20,12
47205,32944750,31,12
47206,589806536,8,4
47207,227359055,14,6
47208,198746597,34,8
47209,892554031,28,7
47210,590005289,10,12
47211,206930462,36,4
47212,27931048,24,1
47213,691983370,5,6
47214,798043233,34,5
47215,287503551,43,11
47216,736123374,42,9
47217,44033700,18,11
47218,55944271,33,11
47219,705498742,1,2
47220,370277965,30,6
47221,374216901,13,2
47222,758092992,36,6
47223,131386857,22,4
47224,82859953,38,10
47225,65197231,2,1
47226,770371359,4,7
47227,636578736,43,1
47228,914534083,16,8
47229,650067159,13,10
47230,224546968,18,6
47231,905127164,24,7
47232,537490062,26,7
47233,140025962,10,3
47234,998897974,17,7
47235,898193805,5,9
47236,53627901,28,4
47237,459279348,13,2
47238,171053914,23,9
47239,815101169,39,10
47240,616068182,8,8
47241,109641119,13,5
47242,423199922,37,8
47243,94292306,31,2
47244,911182833,43,8
47245,734843656,9,2
47246,402796265,23,4
47247,576934723,4,11
47248,720822924,40,5
47249,666616732,10,4
47250,447208315,21,6
47251,144370236,3,2
47252,696342910,39,4
47253,295368867,19,6
47254,427832066,38,8
47255,906150700,29,3
47256,93264654,20,5
47257,836183052,13,9
47258,613690711,23,10
47259,487443359,20,12
47260,395216424,1,6
47261,230442562,39,4
47262,971275005,23,11
47263,885240848,23,11
47264,199646929,39,6
47265,923044804,39,5
47266,371955854,44,2
47267,337112165,30,10
47268,212877423,29,7
47269,855713455,29,1
47270,410284809,12,11
47271,567341095,27,5
47272,691903531,42,7
47273,350349883,39,3
47274,797168845,25,8
47275,422532856,12,5
47276,576110895,39,8
47277,874118905,37,12
47278,339316141,24,6
47279,903577154,3,3
47280,538358440,4,2
47281,94414395,28,9
47282,935958300,40,11
47283,773606103,19,4
47284,367838951,2,1
47285,285026282,36,1
47286,306907481,18,10
47287,516799071,40,1
47288,129175671,8,2
47289,394459356,18,1
47290,502942633,37,5
47291,346501090,28,5
47292,198409380,13,8
47293,480260823,1,6
47294,154163355,30,2
47295,622538960,24,10
47296,730510379,28,3
47297,97106631,2,1
47298,624739260,34,10
47299,594496519,14,10
47300,368390088,6,8
47301,829929738,9,4
47302,895569052,21,2
47303,976482867,22,6
47304,866954384,37,3
47305,769404062,36,2
47306,126880975,33,11
47307,945032771,18,6
47308,597536523,15,9
47309,617537751,9,7
47310,783527799,23,7
47311,618057969,33,2
47312,791055995,16,12
47313,389364695,16,6
47314,442406877,2,1
47315,319458714,8,10
47316,432727015,15,3
47317,269769823,1,6
47318,289646276,3,10
47319,279590045,5,10
47320,35664479,28,5
47321,275340914,33,9
47322,21824855,42,9
47323,102949388,39,11
47324,969639988,10,2
47325,326528492,26,7
47326,956459510,37,11
47327,978725858,9,12
47328,942696652,20,9
47329,712774476,30,7
47330,946904180,7,6
47331,173403688,9,9
47332,734454836,43,1
47333,568024793,16,9
47334,299503824,7,6
47335,572602478,39,6
47336,311845610,22,2
47337,15315572,37,5
47338,201840736,29,3
47339,875536657,38,5
47340,730281490,10,4
47341,439334127,23,9
47342,572815634,38,5
47343,325414928,40,9
47344,958354613,10,10
47345,899601082,8,11
47346,925488520,27,3
47347,717884856,11,3
47348,112488933,6,2
47349,922899118,40,7
47350,406968121,39,3
47351,728508907,15,2
47352,435082138,7,11
47353,103174841,13,5
47354,964127426,1,3
47355,295673120,4,8
47356,663158740,29,2
47357,379983878,24,5
47358,148789975,19,1
47359,374558511,33,8
47360,285816487,42,2
47361,101215410,8,6
47362,968565739,24,10
47363,487172319,4,1
47364,104479011,25,9
47365,487457975,26,6
47366,962257334,9,9
47367,302043389,8,11
47368,338122889,15,7
47369,665973825,44,1
47370,92676400,11,2
47371,618974428,2,9
47372,807002744,34,7
47373,358118979,30,6
47374,223966565,3,3
47375,574942410,40,10
47376,450829542,2,12
47377,167051403,3,6
47378,611441449,25,6
47379,873545185,37,10
47380,92471641,32,10
47381,144562851,26,3
47382,528877446,7,12
47383,681336799,16,1
47384,613531742,41,12
47385,536927212,27,7
47386,270897232,3,7
47387,994958636,2,5
47388,935405746,35,5
47389,916371380,43,11
47390,150471467,6,3
47391,91454564,38,8
47392,715178263,13,1
47393,808394930,43,12
47394,363096628,29,5
47395,758535025,21,6
47396,275238370,15,12
47397,553147237,15,6
47398,245606714,32,1
47399,206514429,41,4
47400,470436688,43,11
47401,568617804,22,7
47402,560322798,14,8
47403,245371403,29,5
47404,219002739,5,5
47405,802889064,44,8
47406,554997034,41,12
47407,37342401,27,12
47408,140177017,4,9
47409,508147674,40,1
47410,619292511,14,4
47411,830613103,34,2
47412,856139038,13,4
47413,467002443,13,9
47414,45973768,41,3
47415,696599299,21,5
47416,837407027,1,8
47417,804340559,39,7
47418,136697751,39,7
47419,814263242,3,11
47420,911020970,33,12
47421,822579076,25,4
47422,176503276,28,4
47423,993044794,35,2
47424,750313751,34,8
47425,417443625,28,2
47426,875172123,32,4
47427,890726270,25,7
47428,668670418,33,4
47429,747079563,33,1
47430,700992528,4,2
47431,92378224,3,5
47432,138255303,17,11
47433,354967514,14,9
47434,497983444,32,10
47435,789744644,34,12
47436,814803364,26,3
47437,371920005,33,11
47438,136206422,22,2
47439,482940104,11,2
47440,248770019,18,3
47441,465590877,24,6
47442,148207853,10,9
47443,451946596,33,12
47444,185930933,19,1
47445,143620633,36,6
47446,49942984,2,4
47447,928792764,2,7
47448,765450279,36,4
47449,978525284,43,6
47450,458545693,12,10
47451,35344856,23,7
47452,495813664,5,11
47453,883114533,33,7
47454,338818105,26,1
47455,252046218,4,5
47456,710149458,41,1
47457,583556182,11,8
47458,419829410,40,6
47459,190991927,17,5
47460,193822611,27,3
47461,424129709,21,9
47462,858528702,11,6
47463,390010973,41,6
47464,546251648,37,10
47465,957337292,40,2
47466,278672336,23,7
47467,661447444,9,12
47468,182687341,44,7
47469,512591469,22,11
47470,505307347,10,8
47471,996840643,9,6
47472,418339432,21,12
47473,696384677,32,5
47474,435412708,39,9
47475,234935744,25,10
47476,43011870,17,5
47477,434028682,33,6
47478,10376579,39,1
47479,999063853,29,1
47480,778872255,16,4
47481,463055285,4,8
47482,206066637,11,8
47483,133479229,35,5
47484,648589542,19,4
47485,243506402,22,4
47486,834462852,8,1
47487,123780852,23,3
47488,79532014,38,9
47489,214777166,43,12
47490,461247060,12,8
47491,636160976,21,2
47492,992812521,6,5
47493,534559246,28,6
47494,882052561,10,2
47495,928651272,1,9
47496,772380978,43,4
47497,19659447,4,6
47498,708620846,31,12
47499,404034885,12,1
47500,562212286,37,11
47501,257236859,36,5
47502,403436626,20,10
47503,978986663,33,12
47504,233966161,26,7
47505,951470606,18,3
47506,734115836,1,11
47507,440638683,29,5
47508,862637470,33,10
47509,395749974,3,6
47510,726735970,43,3
47511,547296846,11,2
47512,961757817,35,5
47513,751572337,1,3
47514,395070336,29,2
47515,439889175,25,6
47516,385044215,26,12
47517,4485410,44,10
47518,807541993,12,5
47519,106935671,4,11
47520,687947893,15,10
47521,349704790,33,6
47522,316080446,13,11
47523,964437765,37,3
47524,458830017,21,9
47525,500508983,25,12
47526,239904638,7,6
47527,27071609,37,6
47528,419292219,38,8
47529,608133383,12,4
47530,56539053,25,11
47531,276524850,5,8
47532,909969490,4,7
47533,68511789,28,6
47534,195187519,30,6
47535,673636594,18,7
47536,143651209,17,7
47537,762469152,5,7
47538,469059757,22,4
47539,144120934,28,8
47540,214483309,34,11
47541,985929970,6,9
47542,910559428,29,6
47543,618249755,4,2
47544,306387104,40,8
47545,477471352,21,2
47546,939871639,27,2
47547,255545745,37,3
47548,639349656,3,10
47549,103492166,24,3
47550,723966424,2,7
47551,951664927,14,2
47552,905948483,14,4
47553,595933450,24,9
47554,98776863,26,2
47555,55527547,41,12
47556,814951748,37,10
47557,476564174,23,2
47558,788644640,31,8
47559,214206368,31,9
47560,357373367,19,10
47561,549630292,15,10
47562,968927890,30,6
47563,835795701,15,4
47564,790188186,26,10
47565,682164341,1,3
47566,142721494,8,7
47567,781060775,22,1
47568,662321167,15,1
47569,625770032,42,10
47570,741862196,22,8
47571,987665608,12,7
47572,333348950,44,5
47573,533279595,21,8
47574,171885215,6,9
47575,479561428,22,11
47576,521739634,2,11
47577,391177956,38,6
47578,205729750,6,2
47579,747877631,6,2
47580,792961417,30,2
47581,66370110,37,3
47582,848754701,32,8
47583,645134457,23,6
47584,458088717,19,12
47585,825263160,30,9
47586,8752621,25,12
47587,788645885,20,1
47588,851336288,10,1
47589,798516516,8,11
47590,129530365,32,2
47591,597157842,3,1
47592,875621294,36,5
47593,718313584,18,2
47594,162572171,8,7
47595,116628703,37,9
47596,679984101,13,8
47597,698917730,14,1
47598,574772058,37,3
47599,303395066,21,2
47600,665674281,17,8
47601,385782804,21,3
47602,500394045,27,3
47603,378000588,10,7
47604,9944555,3,8
47605,471061740,21,6
47606,773170076,9,12
47607,531970860,37,8
47608,425946110,25,4
47609,762035372,36,7
47610,433410970,3,2
47611,669330367,29,3
47612,777368829,27,1
47613,855339183,22,1
47614,320948242,32,6
47615,639468508,40,1
47616,348264305,42,12
47617,931463610,26,4
47618,499372449,36,1
47619,318583868,24,1
47620,513173736,43,3
47621,233619857,25,12
47622,691295136,43,9
47623,903428576,44,5
47624,773861339,18,2
47625,259174571,4,11
47626,841775646,13,10
47627,525073897,13,7
47628,231517672,41,5
47629,62336892,8,1
47630,515364643,6,8
47631,409027930,4,12
47632,150353851,31,10
47633,906632830,21,12
47634,824207645,19,1
47635,955499227,9,9
47636,796250218,5,2
47637,202488096,28,6
47638,841511343,39,7
47639,650293713,14,9
47640,917884118,44,9
47641,57599511,40,12
47642,185422601,25,7
47643,484443212,29,5
47644,209648833,13,3
47645,105792485,43,2
47646,181064085,7,9
47647,81469681,12,8
47648,808020186,4,7
47649,27063641,33,12
47650,283328862,30,6
47651,412311117,44,10
47652,564122696,24,2
47653,937877172,25,10
47654,422467027,32,5
47655,542217712,4,3
47656,241156168,22,6
47657,457737357,35,8
47658,256364661,2,9
47659,717136546,28,1
47660,418634525,3,10
47661,634800067,15,8
47662,58898071,12,9
47663,82939513,17,2
47664,19312771,28,9
47665,644217658,35,10
47666,866227189,37,2
47667,469114020,10,8
47668,242560376,21,11
47669,334698010,29,5
47670,711669079,6,5
47671,376100395,13,6
47672,343847983,43,4
47673,983144999,34,7
47674,408277598,32,9
47675,4343318,19,3
47676,330922230,23,10
47677,894896793,5,8
47678,106064732,41,5
47679,656346674,44,12
47680,226543725,10,2
47681,714354133,2,1
47682,359121923,31,7
47683,940376404,27,1
47684,358154617,21,2
47685,682206132,2,4
47686,848249606,6,9
47687,210387513,10,4
47688,533585108,33,2
47689,62154359,32,8
47690,2848093,40,10
47691,179824856,16,3
47692,637181142,34,8
47693,597787882,43,4
47694,802083488,7,5
47695,807541931,2,10
47696,466947771,27,1
47697,497744013,12,4
47698,734537628,30,4
47699,952789194,17,8
47700,986039227,22,4
47701,366014841,39,11
47702,237694613,22,6
47703,802236915,14,11
47704,229945593,35,4
47705,508109913,21,11
47706,236139152,26,12
47707,897724109,11,10
47708,43554342,25,12
47709,928536246,43,8
47710,834684695,28,6
47711,434647285,42,3
47712,556110202,2,3
47713,643478359,36,12
47714,780857264,44,11
47715,460088776,2,11
47716,416709344,35,7
47717,893682265,2,3
47718,631890785,39,12
47719,129093078,26,5
47720,401290368,7,6
47721,45859421,40,1
47722,381524306,20,3
47723,477270318,22,9
47724,645388186,12,7
47725,321275621,28,8
47726,733566962,22,1
47727,133154426,26,8
47728,143439872,11,6
47729,590237168,29,11
47730,718286686,11,2
47731,401430798,6,7
47732,124944206,31,3
47733,618290599,10,12
47734,688401513,14,7
47735,855647756,3,2
47736,952788321,6,6
47737,388153642,27,5
47738,567574790,44,1
47739,152771162,19,1
47740,510767334,17,2
47741,579119741,14,2
47742,321082508,33,4
47743,712869687,32,12
47744,619780248,10,1
47745,543292025,17,12
47746,682122360,23,1
47747,555216494,3,3
47748,735467189,15,7
47749,216651994,21,12
47750,511583605,18,1
47751,770877267,8,3
47752,809096566,25,2
47753,394403617,6,10
47754,192527508,28,6
47755,188931537,24,5
47756,358544830,38,1
47757,234970586,19,4
47758,33589554,37,11
47759,191124,35,12
47760,84019451,34,2
47761,37326817,6,2
47762,358512594,32,4
47763,791582184,40,5
47764,924543146,10,4
47765,375014313,44,11
47766,173250395,16,7
47767,641398719,3,1
47768,948213249,4,11
47769,229205937,14,11
47770,333908462,4,5
47771,284885851,24,8
47772,465823526,29,10
47773,713507242,27,6
47774,337774923,16,12
47775,977775063,13,12
47776,623991007,23,11
47777,820450467,8,10
47778,994479089,30,1
47779,507051748,35,7
47780,780404179,39,10
47781,630536035,38,5
47782,836716146,13,11
47783,198602258,6,8
47784,291885191,23,6
47785,136865068,44,12
47786,909675393,38,5
47787,480314816,41,10
47788,730883042,16,6
47789,274364529,18,8
47790,958349572,24,11
47791,729476723,15,5
47792,687767099,10,9
47793,495709728,43,7
47794,694573693,14,1
47795,682190816,13,12
47796,609861230,30,8
47797,754301998,33,10
47798,475036557,31,9
47799,672565117,17,10
47800,116130964,35,9
47801,95185535,21,12
