id,VeiculoID,DataID,HorarioID,OrigemID,DestinoID,VagasDisponibilizadas,Distancia
46815,36515,1823,882,28948,31673,2,16.8
46816,24236,2115,454,38707,2073,4,10.88
46817,43999,1213,811,42113,5709,2,4.2
46818,32000,1621,825,32202,18542,2,5.86
46819,945,4152,1176,5135,17543,2,9.76
46820,47640,1890,1169,3348,12034,2,5.77
46821,28290,5578,17,16550,11596,3,8.62
46822,24346,4515,1236,9402,15198,3,4.47
46823,40370,205,263,10930,10563,2,3.18
46824,32824,4879,499,20134,41136,3,8.14
46825,45101,5052,1142,45700,33613,4,6.52
46826,11787,3093,1191,30771,22825,3,14.36
46827,2181,1577,1097,27991,12609,2,4.86
46828,26179,2244,1096,23939,8207,4,0.89
46829,43677,1764,831,25385,2232,4,5.89
46830,13062,2356,1137,10922,7010,2,5.59
46831,39673,1569,376,19748,18819,3,2.55
46832,23265,2741,1401,46796,4290,4,7.6
46833,36176,4985,936,28087,35288,4,5.34
46834,1457,814,176,28295,35560,4,5.75
46835,40846,2137,596,30664,37233,4,8.32
46836,42289,1449,578,14469,35737,4,9.36
46837,6278,5157,1099,5721,2928,2,6.53
46838,21218,197,256,18727,38521,3,4.46
46839,30033,1323,44,40948,41427,3,11.58
46840,4670,4691,379,13480,41290,2,5.09
46841,46079,574,1139,3247,41663,2,8.04
46842,48562,870,434,31666,13491,4,7.24
46843,29700,3872,1,27647,49480,4,3.52
46844,14627,5136,1053,38077,11914,2,1.04
46845,26051,2987,880,16498,36144,3,14.3
46846,1341,5040,1177,18458,21637,2,9.78
46847,36143,1108,175,47248,24366,4,7.11
46848,8906,2318,671,4914,19271,2,3.99
46849,33826,673,1372,24350,40613,4,10.31
46850,15236,3031,929,35586,13226,4,3.22
46851,34424,2739,1150,29899,38548,2,9.33
46852,42091,447,868,20148,4224,4,3.74
46853,43380,621,891,31512,4882,4,7.02
46854,39788,3190,417,3734,4158,3,8.19
46855,44912,4757,747,42429,41472,3,2.29
46856,39687,855,1235,9002,42383,4,5.17
46857,19704,1105,1142,16707,13760,3,8.9
46858,33888,5169,34,32003,13082,4,8.02
46859,13531,2141,1010,10543,30805,4,2.87
46860,28850,1649,705,1693,8927,4,4.28
46861,27658,785,1107,35133,14794,3,2.86
46862,39401,1546,1317,18055,4591,3,4.73
46863,25226,49,745,41284,48222,3,11.39
46864,12701,4777,567,5454,25390,4,3.26
46865,15245,2030,502,4308,30416,3,1.87
46866,18479,4721,289,46284,45465,2,15.33
46867,20418,5409,934,42562,44073,3,6.09
46868,7044,1277,1439,15934,28945,3,10.78
46869,4588,5619,172,49091,48784,3,7.2
46870,49717,2233,607,49995,186,3,1.14
46871,2146,482,502,17693,42984,2,4.93
46872,31258,5699,483,43211,22016,2,5.5
46873,11713,5189,52,37711,26879,4,11.55
46874,44386,5501,505,29411,33640,2,7.3
46875,1791,4005,541,18131,12834,4,12.75
46876,6113,5017,1209,31100,31180,4,5.08
46877,32323,5528,1251,2359,26122,4,15.45
46878,27892,982,926,42516,4015,2,3.33
46879,30801,4486,1175,25768,44735,4,7.59
46880,39519,5283,1175,21579,855,4,6.33
46881,33908,4821,635,33085,6605,2,5.74
46882,2713,1353,1322,28086,49465,2,200.19
46883,30344,4657,9,17125,29974,4,10.3
46884,13097,526,992,6213,525,2,2.39
46885,44787,5044,1299,29547,33943,2,20.69
46886,32909,3294,455,14930,9740,2,9.84
46887,7606,2963,1312,21357,36100,4,4.46
46888,42145,1730,1057,24582,23838,4,16.83
46889,17909,1257,236,38007,34898,4,12.92
46890,23721,3409,1407,34531,8766,3,4.83
46891,48106,4819,535,31211,42091,4,5.03
46892,6381,4013,1360,21212,41422,3,5.68
46893,40077,1931,765,45784,13865,3,14.27
46894,16653,4640,1289,39753,5886,4,5.66
46895,13430,1451,244,41043,32639,4,3.93
46896,38564,2202,1340,37336,18269,3,9.61
46897,11927,3395,996,1247,20875,4,7.44
46898,21593,703,1220,28154,19479,4,10.16
46899,4833,2878,196,45466,48878,2,4.33
46900,1063,3543,279,35097,33243,2,3.24
46901,6112,2921,1358,17786,22432,4,12.07
46902,44885,2020,1136,26016,44727,3,4.81
46903,5258,5653,139,6857,43978,2,9.06
46904,37625,2518,994,7217,4445,2,3.0
46905,22234,777,756,44989,15999,4,9.05
46906,46451,3124,244,27041,4000,4,6.95
46907,17733,5620,1047,14287,10736,2,5.95
46908,10533,3409,484,20106,30064,3,1.63
46909,33344,3032,404,33998,42901,2,3.69
46910,39018,5558,358,41292,29379,2,1.51
46911,9106,2588,249,49526,32740,2,5.2
46912,26871,4641,53,3117,22738,4,1.11
46913,33637,5677,481,45942,24602,2,9.59
46914,15774,4535,292,20332,28096,4,10.45
46915,43544,2325,574,26531,22412,4,9.03
46916,42041,4540,751,33047,23015,3,12.91
46917,17461,1856,1192,17242,571,3,13.0
46918,18766,563,586,30251,28221,3,11.97
46919,37992,1897,760,16169,19606,4,8.91
46920,46815,3319,1389,31268,36808,3,7.87
46921,29350,4484,814,32025,43917,2,11.06
46922,25570,71,517,32179,16951,3,3.06
46923,14358,4235,693,48927,1254,4,4.48
46924,37208,1376,286,6061,14680,2,1.26
46925,23152,4354,339,5966,32140,4,4.54
46926,34945,165,1032,3283,15850,3,4.79
46927,41310,4976,426,5620,20215,3,6.52
46928,39482,762,1208,47150,30749,2,4.08
46929,4345,4704,859,27356,20371,2,8.15
46930,34345,3468,584,49390,37949,4,10.77
46931,11684,2058,283,1975,3275,4,10.94
46932,1442,1775,667,43021,19111,4,5.01
46933,14009,2648,1288,28730,11524,4,8.73
46934,6745,714,1149,31857,7313,2,9.63
46935,37405,497,804,10635,21301,2,5.23
46936,3974,4870,1141,20044,31194,3,12.84
46937,23014,2597,913,17359,28596,2,6.82
46938,17257,1654,384,32394,20448,2,2.44
46939,5333,5051,1399,28483,25498,3,10.21
46940,5144,5348,845,221,4831,4,5.46
46941,2251,924,1168,17976,6901,2,8.25
46942,48802,4855,196,26849,6909,2,12.33
46943,49951,3170,1164,36286,38783,4,13.51
46944,32609,3150,1133,7752,39119,3,11.22
46945,34965,1122,613,36843,18306,4,4.87
46946,26848,1469,1129,13590,28404,4,11.09
46947,4479,3085,375,23237,1059,4,6.93
46948,490,1499,416,31792,27115,3,14.89
46949,8495,4333,826,21078,9194,2,6.17
46950,37114,3744,104,24099,7557,4,4.34
46951,18069,4307,1249,49647,7727,2,4.6
46952,45106,677,808,12630,15957,2,5.63
46953,36138,5664,1119,4008,37810,4,17.93
46954,6905,1358,438,43877,39654,3,11.89
46955,20451,3592,1152,24827,14957,4,17.5
46956,5844,2323,592,18794,21496,2,15.71
46957,38568,83,237,21980,29400,3,3.74
46958,49492,285,603,3645,28649,4,8.01
46959,18557,3436,54,45488,11712,4,2.42
46960,31019,1791,1122,23131,45898,3,5.6
46961,8677,751,135,15213,37911,3,6.9
46962,24761,2901,1428,34404,42785,3,2.52
46963,22095,4001,571,2581,33662,3,3.71
46964,34048,3921,924,35274,25992,3,3.54
46965,14716,203,1066,33966,10093,4,4.39
46966,24065,1013,17,35697,11946,4,8.84
46967,42845,3813,1302,33075,23568,4,12.48
46968,10420,4140,1190,45742,49999,4,14.68
46969,6651,4574,1,28468,19396,4,6.15
46970,42915,2910,73,17912,222,3,12.52
46971,38121,3820,565,16784,16442,2,6.69
46972,2367,316,280,343,22578,2,5.08
46973,9378,3041,445,44980,636,4,6.25
46974,42387,1363,205,29131,25556,2,1.45
46975,32972,3269,1157,44305,35749,2,12.58
46976,38846,4220,209,40342,842,2,16.3
46977,49052,2436,1335,33817,20538,2,5.85
46978,9256,4897,7,39044,30239,3,5.97
46979,46585,871,741,49539,23612,4,1.92
46980,30510,4356,580,7113,46234,3,9.69
46981,9510,2765,1278,31366,22349,4,7.84
46982,43016,1337,1242,43087,15120,4,6.49
46983,17865,3727,734,32976,20273,2,11.59
46984,13407,4418,805,2380,28364,4,3.85
46985,23516,4325,320,49066,48747,2,3.04
46986,37566,2931,443,34074,19541,4,13.08
46987,28057,4863,1360,11757,22922,2,2.86
46988,18855,4192,482,20399,19328,4,8.44
46989,13227,1802,275,11650,24714,4,2.99
46990,19550,5117,159,6580,6231,4,2.11
46991,3246,1505,563,6910,42762,4,4.66
46992,46281,1500,651,14692,197,3,11.47
46993,12040,2924,697,48979,10583,2,11.59
46994,25567,5454,898,3092,16233,2,0.74
46995,47296,5311,629,604,47728,2,6.52
46996,37599,1608,616,40847,44864,3,12.71
46997,31783,2308,976,31078,20562,2,12.84
46998,2825,4204,1017,39262,21291,4,2.92
46999,37378,3438,1222,38252,29940,2,14.92
47000,49650,3947,495,24578,677,3,5.66
47001,4946,157,1181,19623,36127,4,4.86
47002,11519,340,720,910,42007,3,3.88
47003,32978,4727,635,27985,32015,2,6.01
47004,3702,3315,1142,30520,2489,4,5.45
47005,19993,1535,1338,18952,1588,2,5.1
47006,30266,484,1201,19568,40576,4,1.3
47007,49742,1440,653,5645,35374,2,8.33
47008,1943,1210,1034,23919,38410,3,12.24
47009,9132,2442,1406,46839,29357,4,6.83
47010,45398,4936,257,9153,47109,4,8.15
47011,6844,1283,686,5853,10304,4,3.35
47012,45036,3463,1043,1722,45639,2,3.15
47013,12428,4700,428,15477,27940,4,11.77
47014,21765,1376,1020,112,1475,3,2.37
47015,3446,1621,931,46991,41360,2,6.45
47016,43362,3684,749,10021,9447,2,4.44
47017,10896,3316,19,5271,44484,2,6.76
47018,27463,3051,1289,21395,1091,3,8.59
47019,41433,1281,572,47833,28537,4,5.01
47020,28600,2758,785,30311,45105,4,11.41
47021,22295,301,54,39640,13070,2,3.77
47022,14788,4638,662,31423,39520,2,10.36
47023,16175,1268,776,31107,43188,4,6.18
47024,10684,4119,1064,34596,34034,3,8.68
47025,23758,3806,1164,44024,40267,4,2.46
47026,25665,388,806,49212,14405,4,3.97
47027,43980,5099,1350,24136,49805,4,16.06
47028,37935,1901,258,40424,30918,3,6.64
47029,3876,3534,1232,35988,24214,4,8.41
47030,10566,887,1008,49928,38835,2,13.75
47031,27940,3010,160,12324,18751,3,9.15
47032,35762,1535,653,47339,39627,2,5.21
47033,13767,1008,115,3901,39432,4,12.2
47034,33570,2204,573,47727,3650,4,7.17
47035,6301,5355,1204,27436,5261,2,5.05
47036,34126,2371,543,7016,6294,3,4.05
47037,4728,5118,481,13426,7940,4,9.64
47038,37669,4823,108,43992,31484,2,9.26
47039,22189,905,1232,19783,36323,2,5.79
47040,31867,2122,679,40414,37018,4,8.4
47041,11300,1724,616,42840,27957,4,7.55
47042,6971,4730,1177,41967,28581,4,9.31
47043,9004,3657,564,27364,16489,4,3.17
47044,34350,1871,477,36048,33719,4,1.08
47045,13861,156,1147,40757,38891,4,4.04
47046,33401,4699,1271,17243,28446,4,0.62
47047,26186,4492,389,7169,38223,4,10.26
47048,10465,1629,1301,3932,16199,2,14.61
47049,49349,3772,1207,32464,11054,4,12.6
47050,38894,5047,326,12424,21040,4,16.82
47051,6665,444,885,4109,23304,3,4.15
47052,44397,1524,387,38962,38494,4,4.12
47053,16746,4802,386,14300,29613,4,7.13
47054,14766,2824,426,25510,48172,3,12.51
47055,12043,5544,426,7674,4399,4,11.32
47056,45101,3646,73,39001,33680,3,5.85
47057,2998,3813,291,9909,26093,4,2.02
47058,39407,1864,424,15835,28960,3,4.67
47059,14890,2894,780,42984,13109,3,4.44
47060,9899,3124,1100,7168,2642,2,9.24
47061,42851,4546,958,15330,7830,3,6.03
47062,5273,2884,857,19176,33041,4,11.73
47063,37488,3251,820,29269,4916,4,17.65
47064,41855,2631,591,18558,26808,3,2.62
47065,4592,1061,454,10795,2944,2,5.78
47066,2422,805,960,49417,4314,3,1.51
47067,14281,818,1022,40883,45956,4,10.61
47068,5,3640,401,28005,33116,2,13.04
47069,31625,2031,388,12107,4494,2,201.0
47070,11786,5450,155,48057,19404,4,3.58
47071,43660,1689,196,24174,12748,2,7.23
47072,1312,4134,1012,44919,38840,2,5.42
47073,45921,2788,987,29501,135,4,15.69
47074,7357,5296,434,20105,8108,3,3.32
47075,22555,3009,789,39215,40986,4,0.72
47076,40382,1987,132,3451,22686,2,13.07
47077,8885,2182,1253,39163,2409,4,8.27
47078,21474,4474,1049,10258,17522,2,10.96
47079,49907,4446,1381,28604,9759,4,4.74
47080,21234,980,1112,27914,19259,4,10.38
47081,44775,1124,1409,39815,31386,4,11.92
47082,8062,2886,945,42251,19660,3,4.89
47083,7617,5438,416,25729,10853,4,0.8
47084,44776,577,1260,34609,17434,3,7.39
47085,34233,2335,302,48686,20541,3,8.51
47086,11661,5400,1236,42839,42236,2,11.53
47087,47209,4506,410,18229,34722,2,10.8
47088,48669,606,1388,5344,22455,3,9.86
47089,31110,332,355,43943,23430,2,5.13
47090,8206,1364,1052,14458,10869,3,2.6
47091,2183,4062,325,47346,43279,3,17.94
47092,38224,3727,881,13643,35954,4,5.83
47093,32372,3356,467,31358,20580,3,6.96
47094,19549,5009,536,29140,42544,4,5.31
47095,4655,5276,918,26825,29998,4,8.72
47096,47189,5206,952,34333,3766,3,4.27
47097,35231,2175,534,10133,27648,2,14.13
47098,14314,5150,1411,28005,38673,3,19.46
47099,3456,583,465,24259,45019,4,6.46
47100,43384,5504,1384,10875,4736,2,9.55
47101,14076,5614,1053,39939,26820,2,3.69
47102,34294,1284,418,28473,32945,4,9.88
47103,2415,3504,1404,7246,16263,3,9.85
47104,8176,1885,200,40423,13716,3,11.49
47105,13993,3423,1094,16766,2140,3,2.41
47106,46973,5668,219,38066,40345,4,14.17
47107,31505,4161,603,22887,16031,3,4.37
47108,48475,1769,1358,30999,8312,2,18.42
47109,39164,1472,1371,30137,13224,4,9.38
47110,34224,355,100,37570,34471,2,13.93
47111,34660,1280,817,41645,7796,3,2.81
47112,13389,4509,765,48343,33875,3,14.27
47113,41560,1463,1409,40988,42487,4,18.02
47114,36384,3695,733,21979,36331,3,2.12
47115,37792,2763,1341,21432,26285,3,10.76
47116,42618,5159,1215,36383,21797,4,7.81
47117,21224,2668,392,11493,38372,3,13.2
47118,9811,2017,652,15839,25494,3,9.2
47119,15009,1836,7,21502,37055,2,12.56
47120,37979,4958,456,39384,28627,2,9.88
47121,894,3001,609,23770,24445,2,1.42
47122,33721,3438,9,42919,5632,4,10.18
47123,47464,2139,665,45439,25071,2,2.94
47124,3176,4383,815,31747,19918,4,5.59
47125,13625,3685,386,13664,27887,2,8.65
47126,14034,1100,1315,42980,12763,3,12.69
47127,28527,82,525,2270,4101,4,11.88
47128,44185,2971,1316,29427,22945,2,7.31
47129,21959,2947,867,42230,28929,3,16.15
47130,2873,4036,15,8971,36998,4,3.14
47131,24231,4560,586,18310,14975,2,4.96
47132,16561,1043,1027,48210,11883,2,9.45
47133,39788,1351,427,43854,13546,3,11.11
47134,5962,840,1024,3418,33075,4,12.8
47135,41563,1506,1124,28332,49844,2,15.0
47136,33419,75,419,38356,32459,2,2.72
47137,26830,5585,576,10450,35757,3,12.93
47138,18548,2084,1096,41156,34500,4,7.75
47139,7007,6,1010,25600,12064,4,15.96
47140,27368,2956,1154,32344,22649,2,0.73
47141,24096,4158,332,45984,11492,3,7.47
47142,690,4051,381,5998,754,3,3.36
47143,13489,3323,1081,26795,2544,4,10.17
47144,29037,5583,1076,23837,36128,4,1.52
47145,40030,2297,294,7206,28741,2,4.52
47146,30065,4705,867,28405,26967,4,3.44
47147,11051,3444,305,9324,6192,3,1.84
47148,5451,2629,616,40325,38742,4,1.08
47149,15838,252,784,7915,38473,2,1.37
47150,18359,1092,396,41603,21350,2,1.09
47151,8987,852,1117,49931,19866,4,12.71
47152,13846,2914,313,45103,16217,4,15.86
47153,11953,4629,729,29321,14984,4,13.02
47154,22622,150,886,32097,14355,4,14.63
47155,1140,3345,687,20331,4729,4,8.7
47156,17173,2968,1265,45830,30823,2,4.16
47157,15394,3438,549,2152,39667,3,13.07
47158,26916,1748,942,26222,19816,3,15.02
47159,4411,4807,1038,29119,44506,4,7.73
47160,48954,1919,785,29587,2240,2,12.31
47161,14602,2023,276,890,25673,3,12.35
47162,34995,2877,548,49106,5995,4,9.35
47163,23579,2336,518,10244,13891,3,4.81
47164,39229,1392,927,38094,6417,3,9.5
47165,49020,656,1393,4329,8767,4,7.01
47166,39959,4963,1180,3128,33100,2,1.76
47167,2759,3453,900,12835,22360,3,9.51
47168,45803,3150,90,36071,4732,2,15.38
47169,21720,2312,770,4624,40629,3,7.6
47170,30796,311,197,43403,26395,4,6.29
47171,25677,398,7,21800,2925,2,5.37
47172,24872,569,115,18584,35711,3,8.94
47173,31305,1158,349,31239,20772,3,2.13
47174,47584,5007,385,47424,44371,3,7.54
47175,17818,188,1201,28493,12352,2,6.74
47176,20991,2112,1337,48599,9555,4,1.0
47177,5319,5599,356,3970,34947,3,4.15
47178,33720,126,1435,31877,30847,2,5.31
47179,28028,189,939,43537,37908,3,10.22
47180,41431,4086,731,41458,7533,2,12.68
47181,15980,287,854,46093,38790,2,5.06
47182,4921,1682,302,36407,30919,3,2.3
47183,38427,4118,247,19094,6397,2,8.44
47184,40977,3251,158,22351,19300,3,2.64
47185,2139,4247,1393,33910,4041,4,1.38
47186,34886,888,306,38338,10357,4,4.72
47187,47502,1683,384,32421,32262,4,7.81
47188,20965,2638,644,46182,3798,4,12.67
47189,30405,3995,477,30718,19270,3,0.43
47190,45982,2068,1414,40514,38462,4,18.64
47191,24487,4600,690,15959,17715,3,1.07
47192,49864,3471,1071,34260,28139,3,12.27
47193,37383,142,1001,44756,36775,4,3.43
47194,15526,814,1012,22132,17405,2,6.68
47195,29878,4488,1015,48038,4320,4,12.56
47196,44435,4827,1056,47100,28738,3,11.8
47197,49046,4869,698,36665,23472,4,5.37
47198,36881,1126,829,15854,47639,2,19.12
47199,3264,1672,1046,9217,39344,2,7.88
47200,23430,2315,1387,32584,39362,3,8.31
47201,20791,4181,1261,660,17953,4,3.23
47202,23042,5255,1152,27368,10181,2,2.9
47203,25293,4742,1250,15298,1696,2,0.71
47204,23086,3422,1016,12472,38112,2,2.48
47205,31109,556,278,19804,42762,3,8.09
47206,46642,1278,87,24448,22428,2,11.86
47207,15590,1958,663,922,3847,2,12.55
47208,11855,5268,1289,9071,20091,4,4.84
47209,26020,5204,783,26691,18724,3,5.73
47210,41478,1926,778,49514,9841,4,23.44
47211,37803,3550,224,59,49687,4,4.59
47212,27142,4036,688,4327,1111,4,6.96
47213,40402,669,963,11323,1350,4,12.44
47214,25959,150,899,26423,18358,2,5.67
47215,21173,5122,778,30660,13954,4,3.07
47216,49012,444,374,3759,644,3,17.23
47217,19717,1814,1023,2836,5194,3,7.24
47218,26185,1416,145,34882,8902,4,3.31
47219,29211,469,144,48962,13334,3,4.85
47220,13057,4051,459,13432,33166,4,9.29
47221,22864,1204,1014,33312,24917,4,6.86
47222,39024,2460,1436,10028,27385,3,11.08
47223,9928,5299,750,6355,16906,3,3.02
47224,30216,3268,1211,34548,25969,4,12.06
47225,43040,2858,1373,26535,40410,4,8.54
47226,12547,768,556,34641,17514,4,11.56
47227,4975,5699,559,45369,6877,2,5.7
47228,36441,1829,464,48169,44769,3,4.14
47229,48991,2937,445,49252,43034,4,5.21
47230,44175,4809,1214,7265,44357,3,4.0
47231,5625,3583,821,3828,20871,3,13.19
47232,22570,1660,354,32147,24339,2,4.44
47233,28300,5613,1202,7181,24984,2,7.97
47234,45552,5324,1327,22107,6770,3,7.53
47235,47728,1531,849,36672,20048,2,14.45
47236,39854,1994,997,39935,1099,3,5.66
47237,42242,4636,432,25513,10673,2,3.7
47238,45676,4994,14,8042,2120,2,2.2
47239,17024,4341,634,2690,7446,3,9.85
47240,27861,3582,1144,15376,29799,4,7.66
47241,7865,1819,1082,33946,17230,4,5.73
47242,40617,4957,737,44759,19571,2,5.54
47243,21858,3619,1365,39782,21287,4,3.94
47244,28688,2174,10,37987,20174,4,3.61
47245,5473,3935,296,25989,20952,2,8.66
47246,49559,4580,370,26390,15199,4,2.53
47247,6017,594,873,35679,46801,2,12.52
47248,39232,2717,1302,34408,3521,3,14.45
47249,28786,2024,889,13825,5132,4,10.63
47250,44560,4864,741,19455,22269,2,0.96
47251,49090,3832,526,21043,46911,3,10.85
47252,28132,1525,82,29154,39252,2,11.26
47253,4119,5145,524,46644,48616,4,11.98
47254,38560,374,69,26781,35508,2,14.14
47255,29730,1636,601,25376,9882,3,13.72
47256,36382,1316,649,19032,8132,3,3.34
47257,43988,16,1242,46928,3500,2,8.81
47258,21825,1293,1372,46052,25233,4,7.4
47259,10317,20,253,45171,35602,3,8.58
47260,1053,1532,608,45832,45315,2,11.49
47261,15413,2173,389,41659,32204,4,10.08
47262,2443,5435,1352,6787,3279,3,4.34
47263,35133,977,201,17588,41614,4,5.82
47264,27465,4868,122,9610,19701,2,2.57
47265,19547,1418,1206,41777,33654,4,5.54
47266,32574,2646,565,30901,32009,3,7.34
47267,33016,2997,1268,28561,13154,3,2.31
47268,15984,3327,854,17631,47449,4,5.9
47269,22778,2101,778,41897,15219,3,1.86
47270,22192,1180,721,33423,8237,4,17.27
47271,33494,3684,924,16289,5329,4,8.51
47272,856,216,1085,23946,28346,2,10.58
47273,27598,4673,383,23815,15939,3,10.98
47274,29791,3287,1159,49108,26997,2,10.26
47275,40082,401,981,20923,14193,4,1.27
47276,10767,1405,235,32999,32451,3,10.04
47277,32518,3959,1346,20089,41161,3,6.1
47278,8033,1055,380,12830,40041,4,9.24
47279,26772,5601,621,38213,15737,2,2.53
47280,23261,2419,6,33453,5314,4,0.29
47281,12928,5507,891,40008,17497,3,11.62
47282,28466,438,9,1940,1424,3,6.94
47283,43472,3561,201,25753,22806,2,4.41
47284,47693,4543,1439,29152,10720,4,10.66
47285,45735,2124,1269,21229,40483,2,9.94
47286,38346,3543,476,43247,31100,2,4.74
47287,12111,2349,1174,33964,16018,4,7.19
47288,6860,433,479,19203,26896,4,1.85
47289,25133,3438,684,18532,42939,2,11.97
47290,11100,265,1312,49857,30663,4,14.06
47291,4289,5694,625,10180,25923,3,6.41
47292,33651,5361,330,24517,34653,4,5.8
47293,15694,258,526,33643,16474,3,4.09
47294,4233,1883,1412,4439,11816,3,9.5
47295,14573,5632,417,35628,28264,3,8.84
47296,25518,2991,1072,47378,20833,2,14.33
47297,38015,3306,924,47265,27749,3,16.32
47298,6062,5510,914,43738,34253,4,2.93
47299,49906,2955,1181,26668,22392,3,13.61
47300,3508,4030,1039,8050,29341,3,10.48
47301,5917,4126,211,37226,47751,4,10.03
47302,24851,1648,157,7680,22363,2,7.23
47303,1519,1995,1436,448,12935,3,7.63
47304,5794,1633,178,23374,44295,2,9.25
47305,13654,5617,527,33996,29818,3,15.1
47306,43819,2625,1164,42190,3566,4,8.28
47307,9588,4551,1435,17638,6813,3,11.74
47308,5642,3248,607,19101,15703,3,12.46
47309,10594,2670,414,37481,25290,4,3.17
47310,31520,3672,788,1741,20418,4,8.98
47311,43453,1025,549,5145,26134,2,9.0
47312,34019,3862,839,48447,13926,4,8.92
47313,13332,4464,869,11855,45802,2,7.06
47314,35070,5041,132,6754,47055,3,8.21
47315,20620,1336,1139,8581,40674,4,8.26
47316,34470,4285,884,8263,31383,3,5.69
47317,11209,1114,1057,25601,37478,3,13.96
47318,42856,2320,777,10913,23139,2,11.98
47319,36976,4977,52,43667,28024,3,7.46
47320,13733,2317,29,30113,39953,3,10.8
47321,14216,1480,236,23539,11180,2,7.84
47322,33141,2836,289,28990,16885,4,3.68
47323,15204,5202,621,45090,32050,4,12.08
47324,18915,3321,1385,31908,42162,4,4.89
47325,4601,4472,608,21336,33298,3,6.97
47326,23492,1230,1161,30154,15583,3,5.73
47327,41037,3339,817,31179,37973,4,11.53
47328,25973,1367,562,2756,35758,3,2.29
47329,34010,5518,1195,42774,13621,3,12.82
47330,13681,4082,1275,23009,28752,4,3.54
47331,37230,5662,832,3704,21187,2,13.15
47332,19659,2119,859,35976,43318,3,11.54
47333,11970,1346,1012,44306,44764,4,15.96
47334,41976,5417,569,48125,26069,2,6.97
47335,1346,3644,384,16068,40945,4,2.39
47336,13354,2725,223,28468,2923,3,3.12
47337,16530,2064,278,9467,28922,4,6.11
47338,49472,4167,451,49515,21770,4,6.33
47339,5893,4645,1232,22691,9625,4,12.12
47340,41504,4063,330,10066,8088,2,3.63
47341,47887,2826,1187,48709,153,3,14.15
47342,41963,1725,151,31818,32758,2,14.51
47343,32656,158,750,47266,1572,4,4.59
47344,34134,3161,91,42104,33511,3,5.6
47345,11121,1265,1022,22393,33525,3,5.79
47346,9671,3496,486,24116,3063,3,9.7
47347,43846,4042,1094,21443,23644,3,4.07
47348,40722,3519,333,46733,31721,3,5.48
47349,20247,5547,803,11103,1667,2,8.02
47350,41501,993,308,34045,15940,3,0.38
47351,33934,4911,28,18235,10394,4,3.39
47352,33516,3140,1369,549,31130,4,9.21
47353,44107,2668,1084,41013,45371,2,2.01
47354,18084,1070,1320,37544,38621,3,2.93
47355,2957,3567,1233,13818,7405,2,4.29
47356,13206,2332,1282,3565,35217,2,5.16
47357,6852,1271,725,17442,16300,3,10.74
47358,44270,3563,706,34282,5498,2,12.43
47359,15629,2188,19,10862,14426,4,7.53
47360,1231,141,767,40194,19397,4,3.86
47361,43411,4227,197,5747,31164,4,3.08
47362,44510,5674,581,42390,46844,2,8.87
47363,13791,3348,972,22832,30108,4,17.04
47364,25132,1177,717,12906,1063,4,9.01
47365,32522,3962,1413,41702,885,2,6.81
47366,48739,801,144,29881,47524,2,4.36
47367,41349,3234,282,25107,2216,2,12.05
47368,22322,3335,430,6071,40890,3,6.73
47369,40023,570,578,21959,31691,4,12.8
47370,14648,2439,1013,16138,14178,3,5.91
47371,27754,2645,32,31359,12162,2,9.04
47372,23549,2206,1235,31511,39903,3,5.28
47373,4271,2531,1144,11914,32165,4,6.33
47374,4378,2185,243,5509,38285,3,12.19
47375,24605,1734,322,21520,11836,2,6.41
47376,44661,973,1367,43119,19103,2,11.55
47377,1017,446,420,20143,9901,4,12.41
47378,41371,2936,1059,39190,42863,4,5.94
47379,8963,2769,935,18211,3420,4,5.46
47380,41008,1182,627,13766,38840,4,3.06
47381,12992,349,80,16859,12047,4,8.9
47382,49808,3763,795,30982,47927,2,10.86
47383,11564,3971,1005,37503,7781,3,9.01
47384,3781,5691,122,35267,3466,3,1.67
47385,29372,4480,9,11580,34210,3,4.2
47386,38459,2972,976,2855,10216,3,12.86
47387,44774,5226,1316,16931,26077,3,7.65
47388,12803,2186,756,19042,7339,3,20.65
47389,31702,1201,903,32267,37769,3,7.6
47390,33201,4241,766,33025,3177,4,2.29
47391,4371,3563,1411,4501,26644,3,5.74
47392,43821,3831,679,45091,30710,2,3.96
47393,10525,4516,496,7057,39893,2,14.06
47394,13571,2788,835,45590,19906,4,7.62
47395,39760,5615,1410,30818,6370,4,2.63
47396,45935,2435,551,510,579,3,5.56
47397,1300,2291,288,11644,42167,2,2.91
47398,453,2157,307,24512,5263,2,7.73
47399,38473,3290,311,733,39167,2,18.34
47400,8511,2291,163,8863,31813,2,4.23
47401,8845,2674,1293,24330,17474,3,16.08
47402,29438,1219,392,44929,37840,2,9.4
47403,19556,2699,1317,35081,25842,2,7.19
47404,27975,4811,1158,1761,3816,3,2.24
47405,17993,2679,533,10607,7381,4,0.36
47406,42329,3209,648,7205,47195,4,5.5
47407,3111,4016,191,2543,11893,3,5.64
47408,5914,2965,439,18013,22691,3,8.09
47409,19955,983,1161,26682,40638,3,5.49
47410,7308,3055,703,9086,24348,3,7.7
47411,40413,5629,1391,32015,40557,3,7.74
47412,42165,117,1123,19500,29761,3,8.06
47413,43814,5238,1216,30103,34575,4,11.07
47414,29974,5468,1362,8693,12698,4,4.95
47415,10260,3628,668,13624,28141,3,1.57
47416,18851,3190,422,22800,42881,3,11.73
47417,4839,465,1049,20936,20708,3,6.6
